ID,RowType,Version,Scope,Category,Title,Priority,Risk,Capabilities / Test Data,Preconditions,Steps / Endpoint Chain,Expected Result,SpecReference,Notes,Status
FLOW-V2-CANDIDATE-SM-HOLD-02,Flow,V2,"V2 FareConfirm-based flow | Enrichment: SeatMap via Hold branch | Candidate chain position B (SeatAfterHold between FareConfirmAfterHold and BookAfterHold) -- proposed, NOT an official SPEC.md §5.4 flow number",End-to-End Flow - Positive (Candidate/Exploratory),"[Flow Candidate SM-Hold-B][Response] Verify Search-to-Retrieve completes with a selected seat when SeatAfterHold is called after FareConfirmAfterHold, before BookAfterHold.",High,High,"Required Capabilities: SeatMap, Hold. Proposed flow, not yet present in flow.md or SPEC.md §5.4 -- see §5.5 item 8.",Same as FLOW-V2-CANDIDATE-SM-HOLD-01.,"Search -> FareConfirm -> AddPassenger -> Hold -> FareConfirmAfterHold -> SeatAfterHold (submit pnr/gdsPNR/bookingToken/surName, unchanged since Hold) -> BookAfterHold -> Retrieve.","UNKNOWN by design -- same expected-outcome logic as FLOW-V2-CANDIDATE-SM-HOLD-01, but testing whether re-pricing (FareConfirmAfterHold) must happen before or after the seat is attached.","SPEC.md §2.7a, §2.10, §2.12, §2.13, §2.11, §5.5-item8","Mutually exclusive with -01/-03 -- see that row's Notes. Additionally, per TC-RETRIEVE-REG-01, once this candidate's Retrieve step succeeds, take a second Retrieve after ticketing completes and confirm the seat assignment is still present.",Not Run
FLOW-V2-CANDIDATE-SM-HOLD-03,Flow,V2,"V2 FareConfirm-based flow | Enrichment: SeatMap via Hold branch | Candidate chain position C (SeatAfterHold after BookAfterHold, before final Retrieve) -- proposed, NOT an official SPEC.md §5.4 flow number",End-to-End Flow - Positive (Candidate/Exploratory),[Flow Candidate SM-Hold-C][Response] Verify a selected seat can still be attached via SeatAfterHold after BookAfterHold has already finalized the booking.,Medium,High,"Required Capabilities: SeatMap, Hold. Proposed flow, not yet present in flow.md or SPEC.md §5.4 -- see §5.5 item 8.",Same as FLOW-V2-CANDIDATE-SM-HOLD-01.,Search -> FareConfirm -> AddPassenger -> Hold -> FareConfirmAfterHold -> BookAfterHold -> SeatAfterHold (submit the now-finalized pnr/gdsPNR/bookingToken/surName) -> Retrieve.,"UNKNOWN by design. If seat selection is meant to be a pre-ticketing step only, expect this to be rejected (booking already finalized); if the API allows post-finalization seat changes, expect it to succeed and Retrieve to reflect the seat.","SPEC.md §2.7a, §2.13, §2.11, §5.5-item8","Mutually exclusive with -01/-02 -- see FLOW-V2-CANDIDATE-SM-HOLD-01's Notes. Lower priority than -01/-02 since post-finalization seat changes are a less common industry pattern, but included since nothing in §2.7a rules it out. Additionally, per TC-RETRIEVE-REG-01, once this candidate's Retrieve step succeeds, take a second Retrieve after ticketing completes and confirm the seat assignment is still present.",Not Run
FLOW-V2-CANDIDATE-SM-HOLD-01-NEG,Flow,V2,V2 FareConfirm-based flow | Enrichment: SeatMap via Hold branch | Candidate chain position A | Negative: STALE HOLD IDENTITY,End-to-End Flow - Negative (Candidate/Exploratory),"[Flow Candidate SM-Hold-A][Request] Validate SeatAfterHold rejects a pnr/gdsPNR/bookingToken triple carried over from a different, unrelated Hold call earlier in the same test session.",Medium,Medium,"Required Capabilities: SeatMap, Hold. Injected fault target: SeatAfterHold. Fault class: STALE HOLD IDENTITY.","Same preconditions as FLOW-V2-CANDIDATE-SM-HOLD-01, plus a second, unrelated, already-completed Hold call from earlier in the session.","Run FLOW-V2-CANDIDATE-SM-HOLD-01's chain up to Hold, then call SeatAfterHold using the pnr/gdsPNR/bookingToken from the earlier unrelated Hold call instead of this chain's own values. Do not proceed past the point where rejection is expected.","Request is rejected (exact status UNKNOWN -- confirm live), same class as TC-SEATAFTERHOLD-NEG-01 but exercised inside a full flow context rather than in isolation.","SPEC.md §2.7a, §3.2, §7.2, §7.7","Applies the standard per-hop negative-injection pattern (§8.2 item 7) to the new candidate flow, consistent with how every other flow in TestCases_V2.csv is covered.",Not Run
TC-BOOK-BIZ-05,EndpointTestCase,V2,BOOK,Business Rule,[Book][Request] Validate a Child (CHD) passenger assigned an Exit Row seat is rejected server-side.,High,High,"passengersSelectedSeats assigns a CHD-typed passenger ref (per AddPassenger's passengerTypeCode=CHD) to a cell whose cellCharacteristics include the Exit-seat PADIS code (e.g. padisCode=E, per GetSeatMap's §2.7 characteristics).",AddPassenger completed with at least one CHD passenger; GetSeatMap completed and an exit-row cell (cellCharacteristics containing an Exit-seat characteristic) identified for that passenger's segment.,"AddPassenger (CHD present) -> GetSeatMap (identify an exit-row cellCode/cellId via cellCharacteristics) -> Book (assign that cellCode/cellId to the CHD passenger's setSegmentsSeats entry, bypassing any client-side UI restriction).","Automatable assertion: response status is an error (candidate error code RESTRICTED_EXIT_ROW_SEAT_FOR_CHILD, per this suite's Seat map - Seatmap.md TC-INT-BOOK-008 reference) and no pnr is created for this attempt. Candidate code is UNKNOWN-confirm-live -- not yet observed in any Postman-collection saved example; record the exact code/status returned and update this row plus SPEC.md §2.9 once confirmed.","SPEC.md §2.7 (cellCharacteristics), §2.9; NDC_Integration/Resources/SeatMap QC Execution Checklist.md Part 1 §15; Seat map - Seatmap.md TC-INT-BOOK-008","Server-side enforcement is the point of this test -- a UI-only restriction that the backend does not itself enforce is a defect, since the API is called directly by this suite (and by future automation) without any UI in front of it. Confirm whether INF passengers are similarly restricted (§15 also lists INF restrictions) as a follow-up variant if this passes.",Not Run
TC-BOOK-NEG-07,EndpointTestCase,V2,BOOK,Negative,[Book][Request] Validate Book rejects a request that assigns the same seat cell to two different passengers.,High,High,"passengersSelectedSeats with two distinct paxRef keys (e.g. T1 and T2), each independently selecting the identical cellCode/cellId for the same segmentRefId.",AddPassenger completed with 2+ passengers; GetSeatMap completed and one AvailablePaid cellCode/cellId recorded.,AddPassenger -> GetSeatMap (record one cellCode/cellId) -> Book (submit passengersSelectedSeats.T1.setSegmentsSeats.<seg>=that cell AND passengersSelectedSeats.T2.setSegmentsSeats.<seg>=the same cell).,"Automatable assertion: request rejected (candidate error code DUPLICATE_SEAT_SELECTION_IN_REQUEST, per Seat map - Seatmap.md TC-INT-BOOK-009) before any supplier round-trip; exact status UNKNOWN-confirm-live. No pnr created.","SPEC.md §2.9, §7.7; Seat map - Seatmap.md TC-INT-BOOK-009; SeatMap QC Execution Checklist.md §19","This is a request-shape validation that should ideally be caught before hitting the supplier (cheap, deterministic) -- if it is instead only caught downstream (or not at all), record that as a defect finding, not just an UNKNOWN.",Not Run
TC-BOOK-NEG-08,EndpointTestCase,V2,BOOK,Negative,[Book][Request] Validate Book rejects a request where the same passenger selects two different seats on the same segment.,Medium,Medium,passengersSelectedSeats.T1.setSegmentsSeats.<segmentRefId> containing two entries for the same segmentRefId key with different cellCode/cellId values (i.e. malformed duplicate-key intent simulated via a client that sends an array or overwrites silently -- capture actual JSON behavior).,AddPassenger completed; GetSeatMap completed with 2+ AvailablePaid cells recorded for the same segment.,"AddPassenger -> GetSeatMap (record two distinct cellCode/cellId pairs for the same segmentRefId) -> Book (attempt to submit both under the same passengersSelectedSeats.<pax>.setSegmentsSeats.<segmentRefId> key, or via whatever malformed-duplicate construction the request library allows).","UNKNOWN -- since setSegmentsSeats is keyed by segmentRefId (a JSON object, not an array), a client cannot literally submit two values under one key -- this case instead documents that constraint and verifies the last-value-wins/serialization behavior of the test client is understood, rather than asserting a specific API rejection.",SPEC.md §2.9; SeatMap QC Execution Checklist.md §19,"Lower priority than TC-BOOK-NEG-07 -- included for QC-checklist parity (§19's ""same passenger does not select same seat twice"" bullet) but the object-keyed request shape may make this untestable as a true duplicate at the wire level; note that explicitly rather than silently dropping the case.",Not Run
TC-BOOK-BIZ-06,EndpointTestCase,V2,BOOK,Business Rule,[Book][Response] Verify an Infant (INF) passenger travelling on an Adult's lap is not charged a seat fee and requires no passengersSelectedSeats entry.,Medium,Medium,"passengersSelectedSeats populated only for the ADT passenger (e.g. T1); the INF passenger ref (e.g. T1's linked infant, per parentPaxRefId, §2.5) has no entry in passengersSelectedSeats at all.","AddPassenger completed with one ADT + one INF (parentPaxRefId linking them, §2.5); GetSeatMap completed; a seat selected only for the ADT.",AddPassenger (ADT+INF) -> GetSeatMap -> Book (passengersSelectedSeats contains only the ADT's paxRef; INF's paxRef is absent from passengersSelectedSeats entirely) -> Retrieve.,"Automatable assertions: Book/Retrieve succeed; selectedOffer.passengerFareBreakdown for the INF paxRef has paxTotalSeatAmount.amount == 0 (or the field/array absent) and no passengerSeats entries; the ADT's paxTotalSeatAmount matches the selected cell's price; totalSelectedSeatsAmount equals only the ADT's seat price, not double-counted for the INF.","SPEC.md §2.5, §2.9; Seat map - Seatmap.md TC-INT-BOOK-011","Confirms the infant-on-lap business rule doesn't require a placeholder/null entry in passengersSelectedSeats -- if the API instead requires an explicit null/empty entry per INF paxRef, record that as a schema clarification for SPEC.md §2.9.",Not Run
TC-BOOK-NEG-09,EndpointTestCase,V2,BOOK,Negative,[Book][Request] Validate graceful rollback (no orphaned PNR or charge) when the supplier's seat allocation call fails or times out after Book is submitted with a seat selection.,High,High,"A passengersSelectedSeats selection submitted against a supplier/scenario known or forced to fail/time out on seat allocation (e.g. via a test double, a supplier known to intermittently fail seat assignment, or a deliberately malformed-but-schema-valid cellId chosen to trigger a supplier-side rejection rather than a validation-layer one).","AddPassenger and GetSeatMap completed; a mechanism to force or simulate a supplier-side seat-allocation failure is available (environment-dependent -- may require coordination with the team per Seat map - Seatmap.md TC-INT-BOOK-012, since this cannot be reliably forced from the request alone in every environment).","Book (with passengersSelectedSeats populated, targeting a scenario expected to fail at the supplier's seat-allocation step) -> observe status code -> Retrieve using any pnr/bookingToken echoed in the failure response (if any) to confirm no live booking was silently created with an unpriced/unassigned seat.","Automatable assertion (once a forcing mechanism exists): response is an error (candidate HTTP 422/502 per Seat map - Seatmap.md TC-INT-BOOK-012); either no pnr is returned, or if one is returned, a follow-up Retrieve shows the booking exists without the failed seat attached and without a seat fee charged. Exact behavior UNKNOWN -- confirm live and record; this is an environment-dependent exploratory case, not guaranteed reproducible on demand.","SPEC.md §2.9, §7.9; Seat map - Seatmap.md TC-INT-BOOK-012",Flag to the team that reliably forcing this supplier-side failure may require test-double/mock support rather than being achievable against a live staging supplier on demand -- do not block the rest of the suite on this one case if it can't be forced deterministically.,Not Run
TC-BOOK-VAL-07,EndpointTestCase,V2,BOOK,Validation,"[Book][Request] Validate that submitting a second, different passengersSelectedSeats selection supersedes an earlier selection made earlier in the same test session (late seat-change-before-submission).",Medium,Medium,"Two sequential, otherwise-identical Book request constructions for the same offer/passenger, differing only in passengersSelectedSeats: first built with cellCode/cellId for cell A, then edited to cellCode/cellId for cell B before the single Book call is actually sent.",AddPassenger and GetSeatMap completed; two distinct AvailablePaid cellCode/cellId pairs recorded (cell A and cell B).,"GetSeatMap (record cell A and cell B) -> construct a Book request with passengersSelectedSeats=cell A -> before sending, replace passengersSelectedSeats with cell B -> send the single Book request (cell A is never actually transmitted).","Automatable assertion: Book succeeds and reflects cell B only -- passengersSelectedSeats/passengerSeats/totalSelectedSeats show cell B's cellCode/price; cell A does not appear anywhere in the response, and cell A's availability (per a follow-up GetSeatMap, if re-queryable) is unaffected by the abandoned selection.",SPEC.md §2.9; Seat map - Seatmap.md TC-INT-BOOK-013,"This is fundamentally a client-side (test-construction) behavior, not a distinct server capability -- since only one Book call is ever actually sent, the ""late modification"" is really just ""verify Book reflects exactly what was sent, not some cached/earlier client-side state.""",Not Run
TC-BOOK-BIZ-07,EndpointTestCase,V2,BOOK,Business Rule,"[Book][Request] Validate a designated wheelchair-accessible seat can be selected for a passenger flagged for special assistance, and the assignment is preserved.",Low,Medium,passengersSelectedSeats assigns a cell whose cellCharacteristics/description indicates wheelchair accessibility (exact PADIS code/description string UNKNOWN -- not observed in any SPEC.md §2.7 example to date; identify empirically from a live seatMapDetails response before running this case).,AddPassenger completed; GetSeatMap completed and a wheelchair-accessible cell identified by inspecting cellCharacteristics/description text.,GetSeatMap (identify a wheelchair-accessible cell by description/characteristics) -> Book (assign that cell to the relevant passenger) -> Retrieve.,"UNKNOWN -- confirm live. Expect Book/Retrieve to succeed with the seat attached like any other paid/free seat; there is no evidenced SSR (special-service-request) field anywhere in the current V2 Book/AddPassenger schema (§2.5/§2.9) to carry a WCHR code alongside the seat, so if Seat map - Seatmap.md's TC-INT-BOOK-014 expectation of a linked SSR flag is correct, that would be an undocumented field this suite has not yet discovered -- treat any SSR-linkage behavior found as a new SPEC.md §2.9 finding, not something to assume exists.","SPEC.md §2.5, §2.7, §2.9; Seat map - Seatmap.md TC-INT-BOOK-014","Lowest-confidence case in this batch -- included for QC-checklist/Seat-map-doc parity, but SPEC.md has no evidenced SSR/special-assistance field at all. Run only after confirming whether a wheelchair-designated cell is even identifiable in a live seatMapDetails response for the suppliers in scope.",Not Run
TC-BOOK-VAL-08,EndpointTestCase,V2,BOOK,Validation,"[Book][Response] Verify the currency code is consistent (not a generic placeholder like ""string"") across every seat-price object in one Book response.",Medium,Medium,"One Book response with at least one paid seat selected, inspected across passengersSelectedSeats.<pax>.<seg>.price.currency, selectedOffer.passengerFareBreakdown[].passengerSeats[].price.currency, and selectedOffer.priceDetails.totalSelectedSeatsAmount.currency.",TC-BOOK-POS-03 completed and its response available.,Book (seat selected) -> collect every price.currency value that appears under a seat-related object -> compare them for equality and for absence of a placeholder value.,"Automatable assertion: every seat-related price.currency value is identical (e.g. all ""EGP"" or all ""AED"", matching the offer's overall currency) and none equals the literal string ""string"" or is null/empty.","SPEC.md §2.7, §2.9; Seat map - Seatmap.md TC-INT-BOOK-006","Direct defect-detection pattern -- ""string"" as a literal observed currency value would indicate an unmapped/default-serialized enum on the supplier-adapter side, per Seat map - Seatmap.md's own framing of this as a data-integrity check.",Not Run
TC-BOOK-REG-03,EndpointTestCase,V2,BOOK,Regression,[Book][Response] Verify selectedOffer.passengerFareBreakdown[].passengerSeats[].price.amount equals the same passenger's paxTotalSeatAmount.amount when exactly one seat is selected.,High,High,"One Book response with exactly one seat selected for one passenger, so passengerSeats has exactly one entry.",TC-BOOK-POS-03 completed and its response available.,"Book (one seat, one passenger) -> read selectedOffer.passengerFareBreakdown[<that pax>].passengerSeats[0].price.amount -> read the same entry's paxTotalSeatAmount.amount -> compare.","Automatable assertion: the two amounts are exactly equal (and same currency). This directly encodes the schema-discrepancy defect pattern flagged in Seat map - Seatmap.md TC-INT-BOOK-005 (its own example shows a hypothetical 50.0-vs-100.0 mismatch) -- any observed mismatch is a confirmed defect against §2.9's response schema, not an UNKNOWN.",SPEC.md §2.9; Seat map - Seatmap.md TC-INT-BOOK-005,Extend to the multi-seat case (sum of passengerSeats[].price.amount == paxTotalSeatAmount.amount) once TC-BOOK-BND-03's multi-segment case (run (c)) is confirmed to nest correctly.,Not Run
TC-BOOK-NEG-10,EndpointTestCase,V2,BOOK,Negative,[Book][Request] Validate Book succeeds when passengersSelectedSeats is explicitly sent as an empty object ({}) rather than omitted.,Medium,Low,"Book request identical to a no-seat-selection baseline, except passengersSelectedSeats is present in the JSON body as an empty object {} instead of being absent from the payload entirely.",AddPassenger completed; standard no-enrichment Book preconditions.,"AddPassenger -> Book (submit passengersSelectedSeats: {} explicitly, all other fields as a normal no-seat Book call) -> Retrieve.","Automatable assertion: Book succeeds (HTTP 200), no seat fee is charged (totalSelectedSeatsAmount == 0 or absent), passengersSelectedSeats in the response is empty/absent, and no 500-level error occurs from the explicit-empty-object shape (distinct from simply omitting the field, which TC-BOOK-BND-03 run (a) already covers).","SPEC.md §2.9; SeatMap QC Execution Checklist.md Part 6 (""Empty passengersSelectedSeats"")","Complements TC-BOOK-BND-03 run (a) (field omitted) -- this case specifically targets the field-present-but-empty variant, since some backends handle ""absent"" and ""empty object"" differently (e.g. null-check vs. size-check).",Not Run
TC-BOOK-NEG-11,EndpointTestCase,V2,BOOK,Negative,[Book][Request] Validate Book succeeds when a passenger's setSegmentsSeats is explicitly sent as an empty object.,Low,Low,"passengersSelectedSeats.<paxRef> present with setSegmentsSeats: {} (the passenger ref key exists, but selects no segment/cell).",AddPassenger completed; standard Book preconditions.,AddPassenger -> Book (submit passengersSelectedSeats.T1.setSegmentsSeats: {}) -> Retrieve.,Automatable assertion: Book succeeds; no seat is attached for T1; no error is thrown by the presence of an otherwise-empty nested object.,"SPEC.md §2.9; SeatMap QC Execution Checklist.md Part 6 (""Empty setSegmentsSeats"")","Same rationale as TC-BOOK-NEG-10, one level deeper in the nesting.",Not Run
TC-BOOK-NEG-12,EndpointTestCase,V2,BOOK,Negative,"[Book][Request] Validate Book rejects requests with each mandatory field individually omitted: ResponseId/fareConfirmResponseId, selectedOfferId/SelectedOfferId, supplier, credentialsSelector.",High,Medium,"Four Book payload variants, each identical to TC-BOOK-POS-03's baseline except one mandatory field removed entirely per run.",GetSeatMap completed; a valid baseline seat-selection Book payload available to mutate per run.,"Run 1: omit ResponseId. Run 2: omit selectedOfferId. Run 3: omit supplier. Run 4: omit credentialsSelector. Each run otherwise identical to the baseline, one fresh offer per run to avoid cross-run interference.",Automatable assertion: all four runs are rejected (exact status UNKNOWN -- confirm live per §7.9); no pnr created in any run. Record the actual status/error shape once observed so this becomes a deterministic assertion for future automation.,"SPEC.md §2.9, §7.7, §8.1-item2; SeatMap QC Execution Checklist.md §20","Consolidates the generic required-field sweep already prescribed by SPEC.md §8.1 item 2, scoped specifically to the seat-selection-flow variant of Book (i.e. run against a GetSeatMap-chained payload, not a bare no-enrichment one) so the seat-specific field names are exercised.",Not Run
TC-SEATMAP-VAL-05,EndpointTestCase,V2,SEATMAP,Validation,[SeatMap][Response] Verify cellCharacteristics.description text is consistent with its own padisCode across a full seatMapDetails response.,Low,Low,Every cellCharacteristics[] entry (padisCode + description pair) across all cells in one GetSeatMap response.,GetSeatMap completed for a confirmed offer with a populated seatMapDetails.,"GetSeatMap -> for every cell's cellCharacteristics[], pair padisCode with description -> check each pair against a maintained reference mapping (e.g. A=Aisle, W=Window, E=Exit seat, per the QC checklist's simplified mapping) -- note SPEC.md §2.7/§8.3 itself has observed a wider code set (CH, _8, _9, _14, K, LS, OW, RS, V, FC, Unknown) not covered by the checklist's simplified 5-code table.","Automatable assertion: for every padisCode value observed, description must not contradict the code's known meaning per the now-sourced canonical reference table. Codes still outside that table should be rare -- log any such pairing rather than asserting pass/fail.","SPEC.md §2.7, §8.3; SeatMap QC Execution Checklist.md §13-14; NDC_Integration/Resources/SeatResources/PadisSeatCharacteristic.md","RESOLVED as of 2026-08-24 -- the canonical padisCode-to-description mapping this row previously flagged as ""not yet centrally sourced"" now exists at NDC_Integration/Resources/SeatResources/PadisSeatCharacteristic.md (a ~90-entry IATA PADIS reference table with a GetCharacteristicByPadisCode helper). Use it directly as the fixture/oracle for this case instead of the QC checklist's simplified 5-code table.",Not Run
TC-SEATMAP-BND-03,EndpointTestCase,V2,SEATMAP,Boundary,"[SeatMap][Response] Verify AvailableFree is accepted as a real cellAvailability value (confirmed via saved example) and confirm live whether AvailableAfterReservation is also real, beyond the four now-evidenced values (AvailablePaid, Blocked, Occupied, AvailableFree).",Medium,Low,"CONFIRMED (2026-08-24, from NDC_Integration/Resources/SeatResources/""CI_SeatMap Repsonse.json"", AirArabia DXB-LHR example): cellAvailability=""AvailableFree"" appears on numerous cells (e.g. SEG1-U1D/1D, SEG1-U2A/2A, SEG1-M40A/40A) with seatPriceDetails:null, seatPriceDetailsByPassenger:null -- a genuinely free, unpriced, selectable seat. AvailableAferReservation appears ONLY in that same file's inline schema comment (line 112, listing candidate enum values) and is not used as an actual cellAvailability value anywhere in the saved example -- still unconfirmed live. Remaining live check: sample additional suppliers/fare classes for AvailableAfterReservation specifically (candidate: a seat whose availability depends on a prior reservation step, per SeatMap QC Execution Checklist §10/§29).",None beyond a completed GetSeatMap call; deliberately sample several suppliers/fare classes known to include free-seat-selection fare products (e.g. Ultimate/Premium bundle tiers per §2.4's bundle rule descriptions mentioning free seat rows).,"GetSeatMap across several suppliers/offers, prioritizing fare classes whose priceClasses.rulesAndPenalties mention seat-related perks (e.g. §2.4's observed ""Seat: row 8 onwards"" / ""Seat: Row 3 onwards"" bundle rules) -> scan every cell's cellAvailability/paxCellAvailability value -> assert AvailableFree cells have seatPriceDetails/seatPriceDetailsByPassenger null (matching the confirmed example), and continue sampling specifically for AvailableAfterReservation.","CONFIRMED live for AvailableFree as of 2026-08-24 (see saved example above) -- update SPEC.md §2.7/§8.3's enum list to add AvailableFree to the observed set. AvailableAfterReservation remains UNKNOWN; if found, add with evidence, if never observed after a reasonably broad sample, record it as an unconfirmed QC-checklist-only candidate rather than promoting it.","SPEC.md §2.7, §8.3; NDC_Integration/Resources/SeatResources/""CI_SeatMap Repsonse.json""; SeatMap QC Execution Checklist.md §10, §29","This reconciles the discrepancy between SPEC.md's enum (previously AvailablePaid/Blocked/Occupied only) and the QC checklist's wider enum (AvailableFree/Blocked/Occupied/AvailableAferReservation) -- AvailableFree is now resolved in the checklist's favor via a saved raw example already in this repo (no live call was even needed to confirm it, since the evidence was sitting in NDC_Integration/Resources/SeatResources/ unused). AvailableAferReservation remains the checklist's own typo for ""AvailableAfterReservation"" and is still unconfirmed.",Not Run
TC-SEATMAP-VAL-06,EndpointTestCase,V2,SEATMAP,Validation,"[SeatMap][Response] Verify every Aisle-category cell has column=null and cellDetails=null, and every Seat-category cell has both populated.",Medium,Medium,"Every cells[] entry across all rows of one GetSeatMap response, partitioned by cellCategory.",GetSeatMap completed for a confirmed offer with at least one Aisle-category cell present.,"GetSeatMap -> for every cell, branch on cellCategory -> if Aisle, assert column and cellDetails; if Seat, assert column and cellDetails.",Automatable assertion: cellCategory=Aisle implies column is null AND cellDetails is null; cellCategory=Seat implies column is non-null AND cellDetails is a populated object (per TC-SEATMAP-REG-02's field list). No cell violates this partition.,SPEC.md §2.7; SeatMap QC Execution Checklist.md §8,"Directly encodes SeatMap QC Execution Checklist §8's ""Seat without details"" / ""Aisle with details"" possible-bugs pair as a deterministic, automatable assertion.",Not Run
TC-RETRIEVE-REG-01,EndpointTestCase,V2,RETRIEVE,Regression,[Retrieve][Response] Verify a selected seat still appears in Retrieve after the booking transitions from Booked to ticketed (Retrieve After Issue).,Medium,High,"Two Retrieve calls against the same pnr/gdsPNR/bookingToken: Retrieve #1 immediately after Book/BookAfterHold, Retrieve #2 taken after the booking's tickets[]/ticketingDate indicate ticketing has completed.",TC-BOOK-POS-03 (or the equivalent BookAfterHold-branch flow) completed with a seat selected; the environment/supplier ticketing process allowed to run to completion (may require a wait or a supplier-specific trigger).,"Book (seat selected) -> Retrieve #1 (record passengersSelectedSeats/passengerSeats/totalSelectedSeats) -> wait for ticketing to complete (tickets[].ticketStatus transitions, ticketingDate populated) -> Retrieve #2 -> compare seat-related fields between #1 and #2.",Automatable assertion: passengersSelectedSeats/passengerSeats/totalSelectedSeats/totalSelectedSeatsAmount in Retrieve #2 are identical to Retrieve #1 -- the seat assignment does not disappear or change once ticketing completes.,"SPEC.md §2.11; SeatMap QC Execution Checklist.md Part 4 §34, Part 5 §35, Part 7","Timing-sensitive (§6.5-style) -- if ticketing cannot be reliably forced/waited-for in the target environment, mark this exploratory/best-effort rather than a hard gate on every regression pass.",Not Run
TC-BOOK-INT-04,EndpointTestCase,V2,BOOK,Integration,[Book][Request] Validate a selected bundle's JourneyKey/SelectedBundleCode and a selected seat's segmentRefId are cross-consistent (both resolve to the same journey).,Low,Medium,"One Book request with both selectedBundles (JourneyKey + SelectedBundleCode, §2.4) and passengersSelectedSeats populated for a segment belonging to that same JourneyKey's underlying journey.",GetOfferBundles completed (bundle code + JourneyKey recorded); GetSeatMap completed (cellCode/cellId recorded for a segment within the same journey as the chosen bundle).,"GetOfferBundles (record JourneyKey/bundle code) -> AddPassenger -> GetSeatMap (record cellCode/cellId for a segment belonging to that JourneyKey) -> Book (submit both selectedBundles and passengersSelectedSeats together, matching journey) -> Retrieve.","Automatable assertion: Book succeeds; response reflects both the bundle and the seat without either overriding the other's pricing (selectedOffer.priceDetails carries both a bundle-inclusive component and totalSelectedSeatsAmount, not double-counted or dropped).","SPEC.md §2.4, §2.9; SeatMap QC Execution Checklist.md §25, §27","Narrower companion to the already-existing TC-BOOK-INT-03 (which tests Bundle+Ancillary+Seat all together) -- this one isolates the Bundle+Seat journey-consistency check specifically, per the QC checklist's own dedicated Bundle-validation section.",Not Run
TC-SEATAFTERHOLD-VAL-02,EndpointTestCase,V2,SEATAFTERHOLD,Validation,"[SeatAfterHold][Request] Once SeatAfterHold's real contract is confirmed (TC-SEATAFTERHOLD-VAL-01), validate it rejects a seat/passenger reference that does not belong to the passengers established at AddPassenger/Hold time for this pnr.",Medium,Medium,A SeatAfterHold request (using whatever confirmed shape TC-SEATAFTERHOLD-VAL-01 establishes) referencing a passenger ref that was never part of this pnr's AddPassenger/Hold call.,TC-SEATAFTERHOLD-VAL-01 resolved with a confirmed request shape that includes a passenger/seat reference field; a Hold completed for a known passenger set.,"Hold (known passenger set, e.g. T1 only) -> SeatAfterHold (submit a seat selection referencing a passenger ref not present in this pnr, e.g. T2, per whatever the confirmed shape from TC-SEATAFTERHOLD-VAL-01 requires).","UNKNOWN -- this case is blocked on TC-SEATAFTERHOLD-VAL-01 resolving the real request shape first; do not attempt to write a concrete assertion here until that prerequisite lands. Once it does, expect rejection analogous to AddPassenger's contactRefId/ParentPaxRefId cross-field validation pattern (§2.5).","SPEC.md §2.5, §2.7a","Explicitly sequenced behind TC-SEATAFTERHOLD-VAL-01/POS-01 -- do not schedule this before those resolve, since its very Steps/Endpoint Chain depends on their outcome.",Not Run
TC-SEATMAP-POS-01,EndpointTestCase,V2,SEATMAP,Positive,"[SeatMap][Response] Verify a valid GetSeatMap call returns HTTP 200 with supplier, flightSegments, passengersDetails, and a non-empty seatMapDetails, matching the flight/segments established at FareConfirm.",High,High,"Standard GetSeatMap body (supplier, credentialsSelector, ResponseId=getAddPaxResponceID, selectedOfferId=getAddPaxOfferId) against a confirmed, isSeatMapRequired=true offer.",AddPassenger completed; getAddPaxOfferId/getAddPaxResponceID available.,AddPassenger -> GetSeatMap (send ResponseId/selectedOfferId = AddPassenger's IDs) -> inspect the raw response.,"Automatable assertions: HTTP 200; supplier, flightSegments, passengersDetails, seatMapDetails all present and non-null; seatMapDetails has at least one key; every segmentRefId key in seatMapDetails also appears in flightSegments and in the offer's segments from FareConfirm/AddPassenger (no orphan/missing segments in either direction).","SPEC.md §2.7, §8.1-item1; User Story AC1 (""returns the seat map for the selected flight""); SeatMap QC Execution Checklist.md §1-§2",Baseline happy-path case for GetSeatMap -- surprisingly not present anywhere else in this file before this addition; every other SEATMAP-scope row in this file assumes this passes first.,Not Run
TC-SEATMAP-NEG-01,EndpointTestCase,V2,SEATMAP,Negative,[SeatMap][Request] Validate GetSeatMap is rejected (or returns an explicit not-supported response) when called for an offer whose isSeatMapRequired flag was false at FareConfirm/AddPassenger time.,High,Medium,GetSeatMap called using ResponseId/selectedOfferId from an offer whose FareConfirm/AddPassenger response showed isSeatMapRequired: false.,"A completed FareConfirm/AddPassenger chain for an offer confirmed (via the live capability flag, §2.2) to have isSeatMapRequired=false.","FareConfirm/AddPassenger (confirm isSeatMapRequired=false on the live offer) -> GetSeatMap (call anyway, using that offer's IDs) -> observe response.","Automatable assertion once observed: rejected or an explicit unsupported-operation envelope is returned (candidate shape: the same {ErrorCode:'OperationNotSupported', ErrorMessage:...} envelope already confirmed live for GetOfferBundles on a haveBundles=false offer, §2.4) rather than a 200 with an empty/malformed seatMapDetails. Exact shape UNKNOWN for this specific endpoint -- confirm live and record.","SPEC.md §2.2, §2.4, §2.7, §7.7; User Story AC2","This closes a gap already named in SPEC.md §2.7's own ""Common Errors"" line but never turned into an executable test case until this addition.",Not Run
